Time (s),ECG (mV)
5.928,-0.09257498284350318
5.93,-0.09100708721293924
5.932,-0.0893636475501968
5.934,-0.0876455588211033
5.936,-0.0858538138065513
5.938,-0.08398950192047436
5.94,-0.08205380789176853
5.942,-0.08004801031200232
5.944,-0.07797348005092831
5.946,-0.07583167854203356
5.948,-0.07362415594051183
5.95,-0.07135254915624228
5.952,-0.06901857976453497
5.954,-0.06662405179757094
5.956,-0.06417084941964092
5.958,-0.06166093448945407
5.96,-0.059096344012919924
5.962,-0.05647918749002073
5.964,-0.053811644159472934
5.966,-0.051095960145081644
5.968,-0.04833444550777923
5.97,-0.04552947120752289
5.972,-0.04268346597931541
5.974,-0.03979891312775462
5.976,-0.03687834724462248
5.978,-0.03392435085414758
5.98,-0.030939550990664172
5.982,-0.027926615713497874
5.984,-0.02488825056397346
5.986,-0.021827194969569925
5.988,-0.018746218600261537
5.99,-0.015648117682217317
5.992,-0.0125357112740151
5.994,-0.009411837510668384
5.996,-0.006279349820730361
5.998,-0.0031411131218318043
6.0,-3.6739403974420594e-16
6.002,0.0031411131218310705
6.0040000000000004,0.006279349820731046
6.006,0.009411837510667652
6.008,0.012535711274014372
6.01,0.01564811768221659
6.0120000000000005,0.01874621860026291
6.014,0.021827194969569204
6.016,0.024888250563972744
6.018,0.027926615713497166
6.0200000000000005,0.030939550990664835
6.022,0.03392435085414689
6.024,0.036878347244621794
6.026,0.039798913127753945
6.0280000000000005,0.042683465979316056
6.03,0.045529471207522224
6.032,0.04833444550777859
6.034,0.051095960145081006
6.0360000000000005,0.05381164415947342
6.038,0.05647918749002011
6.04,0.059096344012919313
6.042,0.06166093448945347
6.0440000000000005,0.0641708494196415
6.046,0.06662405179757036
6.048,0.06901857976453442
6.05,0.07135254915624176
6.0520000000000005,0.07362415594051169
6.054,0.07583167854203304
6.056,0.07797348005092783
6.058,0.08004801031200184
6.0600000000000005,0.08205380789176933
6.062,0.0839895019204739
6.064,0.08585381380655088
6.066,0.08764555882110288
6.0680000000000005,0.08936364755019727
6.07,0.09100708721293886
6.072,0.09257498284350282
6.074,0.09406653833546322
6.0760000000000005,0.09548105734698178
6.078,0.09681794406559857
6.08,0.09807670383158473
6.082,0.0992569436189937
6.0840000000000005,0.10035837237376699
6.086,0.10138080120845157
6.088,0.1023241434532882
6.09,0.10318841456362349
6.0920000000000005,0.10397373188382075
6.094,0.10468031426803087
6.096,0.1053084815584091
6.098,0.10585865392153088
6.1000000000000005,0.10633135104400507
6.102,0.10672719118844576
6.104,0.10704689011118346
6.106,0.10729125984328336
6.1080000000000005,0.10746120733663292
6.11,0.10755773297706198
6.112,0.10758192896662705
6.114,0.10753497757740257
6.1160000000000005,0.10741814927928453
6.118,0.10723280074449418
6.12,0.10698037273165853
6.122,0.10666238785249006
6.1240000000000006,0.10628044822428002
6.126,0.10583623301156883
6.128,0.10533149586050308
6.13,0.10476806222957577
6.132000000000001,0.10414782662054749
6.134,0.10347274971353172
6.136,0.1027448554103243
6.138,0.10196622779022033
6.140000000000001,0.10113900798266465
6.142,0.10026539096120365
6.144,0.09934762226332618
6.146,0.09838799464087405
6.148,0.09738884464581371
6.15,0.09635254915624247
6.152,0.09528152184758433
6.154,0.09417820961402906
6.156,0.09304508894530214
6.158,0.09188466226395829
6.16,0.09069945422841709
6.162,0.08949200800700643
6.164,0.08826488152835422
6.166,0.0870206437134507
6.168,0.08576187069478565
6.17,0.08449114202792112
6.172,0.08321103690093473
6.174,0.08192413034712274
6.176,0.0806329894663625
6.178,0.07934016966053473
6.18,0.07804821088835998
6.182,0.07675963394500059
6.184,0.07547693677173153
6.186,0.07420259080092449
6.188,0.07293903734158608
6.19,0.07168868401057127
6.192,0.07045390121458697
6.194,0.06923701868797338
6.196,0.06804032209122196
6.198,0.0668660496750651
6.2,0.06571638901489155
6.202,0.0645934738201478
6.204,0.06349938082326592
6.206,0.06243612675255737
6.208,0.061405665393385246
6.21,0.06040988474179266
6.212,0.059450604254662434
6.214,0.05852957220030631
6.216,0.05764846311327557
6.218,0.05680887535700361
6.22,0.05601232879776826
6.222,0.05526026259327889
6.224,0.054554033099039015
6.226,0.05389491189547293
6.228,0.0532840839386195
6.23,0.05272264583703518
6.232,0.05221160425735772
6.234,0.05175187446079789
6.236,0.051344278972653694
6.238,0.05098954638673244
6.24,0.05068831030639272
6.242,0.050441108423706124
6.244,0.050248381738058526
6.246,0.05011047391529932
6.248,0.05002763078835215
6.25,0.05
6.252,0.05002763078835212
6.2540000000000004,0.050110473915299325
6.256,0.05024838173805847
6.258,0.05044110842370606
6.26,0.05068831030639264
6.2620000000000005,0.05098954638673261
6.264,0.05134427897265351
6.266,0.0517518744607977
6.268,0.05221160425735751
6.2700000000000005,0.0527226458370352
6.272,0.05328408393861934
6.274,0.05389491189547275
6.276,0.05455403309903915
6.2780000000000005,0.055260262593278806
6.28,0.05601232879776791
6.282,0.05680887535700325
6.284,0.057648463113275324
6.2860000000000005,0.05852957220030679
6.288,0.05945060425466218
6.29,0.06040988474179221
6.292,0.061405665393384774
6.2940000000000005,0.06243612675255722
6.296,0.06349938082326541
6.298,0.06459347382014748
6.3,0.06571638901489182
6.3020000000000005,0.06686604967506515
6.304,0.0680403220912214
6.306,0.0692370186879728
6.308,0.0704539012145864
6.3100000000000005,0.07168868401057198
6.312,0.07293903734158574
6.314,0.07420259080092415
6.316,0.07547693677173119
6.3180000000000005,0.07675963394500063
6.32,0.07804821088835935
6.322,0.07934016966053409
6.324,0.08063298946636255
6.3260000000000005,0.0819241303471228
6.328,0.0832110369009344
6.33,0.08449114202792078
6.332,0.08576187069478536
6.3340000000000005,0.08702064371345146
6.336,0.08826488152835356
6.338,0.08949200800700578
6.34,0.09069945422841642
6.3420000000000005,0.09188466226395835
6.344,0.09304508894530189
6.346,0.09417820961402884
6.348,0.09528152184758479
6.3500000000000005,0.09635254915624211
6.352,0.09738884464581309
6.354,0.09838799464087344
6.356,0.099347622263326
6.3580000000000005,0.10026539096120432
6.36,0.10113900798266469
6.362,0.10196622779021976
6.364,0.10274485541032374
6.3660000000000005,0.10347274971353129
6.368,0.10414782662054758
6.37,0.10476806222957574
6.372,0.10533149586050361
6.3740000000000006,0.10583623301156886
6.376,0.10628044822428005
6.378,0.1066623878524896
6.38,0.10698037273165809
6.382000000000001,0.1072328007444941
6.384,0.10741814927928453
6.386,0.1075349775774031
6.388,0.10758192896662723
6.390000000000001,0.10755773297706198
6.392,0.10746120733663322
6.394,0.10729125984328307
6.396,0.10704689011118346
6.398000000000001,0.10672719118844573
6.4,0.10633135104400504
6.402,0.10585865392153125
6.404,0.1053084815584095
6.406,0.10468031426803143
6.408,0.10397373188382011
6.41,0.10318841456362345
6.412,0.10232414345328811
6.414,0.10138080120845148
6.416,0.10035837237376696
6.418,0.0992569436189943
6.42,0.09807670383158532
6.422,0.09681794406559859
6.424,0.09548105734698109
6.426,0.09406653833546327
6.428,0.09257498284350354
6.43,0.09100708721293943
6.432,0.0893636475501972
6.434,0.08764555882110348
6.436,0.08585381380655106
6.438,0.08398950192047411
6.44,0.08205380789176828
6.442,0.08004801031200276
6.444,0.07797348005092841
6.446,0.07583167854203399
6.448,0.07362415594051161
6.45,0.07135254915624209
6.452,0.06901857976453477
6.454,0.06662405179757028
6.456,0.06417084941964141
6.458,0.06166093448945406
6.46,0.05909634401292042
6.462,0.056479187490021246
6.464,0.05381164415947276
6.466,0.05109596014508147
6.468,0.04833444550777847
6.47,0.045529471207522716
6.472,0.04268346597931595
6.474,0.03979891312775516
6.476,0.03687834724462302
6.478,0.03392435085414748
6.48,0.030939550990664012
6.482,0.027926615713497048
6.484,0.024888250563973306
6.486,0.021827194969569773
6.488,0.0187462186002621
6.49,0.015648117682217876
6.492,0.012535711274014958
6.494,0.009411837510668236
6.496,0.006279349820729505
6.498,0.0031411131218316577
6.5,2.2037452578286474e-16
6.502,-0.003141113121831217
6.5040000000000004,-0.006279349820730484
6.506,-0.009411837510667796
6.508,-0.01253571127401452
6.51,-0.01564811768221674
6.5120000000000005,-0.018746218600263063
6.514,-0.02182719496956865
6.516,-0.024888250563972876
6.518,-0.02792661571349661
6.5200000000000005,-0.03093955099066495
6.522,-0.03392435085414705
6.524,-0.03687834724462195
6.526,-0.039798913127754736
6.5280000000000005,-0.04268346597931553
6.53,-0.04552947120752229
6.532,-0.04833444550777806
6.534,-0.051095960145080485
6.5360000000000005,-0.05381164415947359
6.538,-0.0564791874900203
6.54,-0.05909634401292003
6.542,-0.06166093448945366
6.5440000000000005,-0.06417084941964149
6.546,-0.06662405179756989
6.548,-0.06901857976453395
6.55,-0.07135254915624172
6.5520000000000005,-0.07362415594051192
6.554,-0.07583167854203363
6.556,-0.07797348005092805
6.558,-0.08004801031200207
6.5600000000000005,-0.0820538078917689
6.562,-0.0839895019204735
6.564,-0.08585381380655072
6.566,-0.08764555882110313
6.5680000000000005,-0.08936364755019771
6.57,-0.09100708721293913
6.572,-0.09257498284350309
6.574,-0.09406653833546297
6.5760000000000005,-0.09548105734698142
6.578,-0.0968179440655983
6.58,-0.09807670383158501
6.582,-0.09925694361899401
6.5840000000000005,-0.10035837237376728
6.586,-0.10138080120845125
6.588,-0.10232414345328784
6.59,-0.1031884145636232
6.5920000000000005,-0.10397373188382035
6.594,-0.10468031426803118
6.596,-0.10530848155840943
6.598,-0.10585865392153103
6.6000000000000005,-0.10633135104400482
6.602,-0.10672719118844529
6.604,-0.10704689011118323
6.606,-0.10729125984328317
6.6080000000000005,-0.10746120733663328
6.61,-0.10755773297706234
6.612,-0.10758192896662705
6.614,-0.10753497757740292
6.6160000000000005,-0.10741814927928396
6.618,-0.10723280074449403
6.62,-0.10698037273165839
6.622,-0.10666238785248947
6.6240000000000006,-0.10628044822428041
6.626,-0.10583623301156869
6.628,-0.10533149586050347
6.63,-0.10476806222957616
6.632000000000001,-0.10414782662054738
6.634,-0.10347274971353164
6.636,-0.10274485541032363
6.638,-0.10196622779022027
6.640000000000001,-0.10113900798266443
6.642,-0.10026539096120404
6.644,-0.09934762226332657
6.646,-0.09838799464087336
6.648000000000001,-0.09738884464581343
6.65,-0.09635254915624177
6.652,-0.09528152184758472
6.654,-0.09417820961402947
6.656000000000001,-0.09304508894530152
6.658,-0.09188466226395868
6.66,-0.09069945422841638
6.662,-0.08949200800700645
6.664,-0.08826488152835422
6.666,-0.08702064371345107
6.668,-0.08576187069478604
6.67,-0.08449114202792077
6.672,-0.08321103690093508
6.674,-0.08192413034712206
6.676,-0.08063298946636253
6.678,-0.07934016966053475
6.68,-0.07804821088835934
6.682,-0.07675963394500092
6.684,-0.07547693677173119
6.686,-0.07420259080092481
6.688,-0.07293903734158638
6.69,-0.07168868401057131
6.692,-0.07045390121458703
6.694,-0.0692370186879728
6.696,-0.06804032209122202
6.698,-0.06686604967506478
6.7,-0.06571638901489182
6.702,-0.06459347382014805
6.704,-0.06349938082326542
6.706,-0.06243612675255742
6.708,-0.06140566539338478
6.71,-0.060409884741792694
6.712,-0.059450604254662656
6.714,-0.058529572200306516
6.716,-0.05764846311327575
6.718,-0.05680887535700324
6.72,-0.056012328797768296
6.722,-0.05526026259327857
6.724,-0.05455403309903917
6.726,-0.053894911895473074
6.728,-0.05328408393861933
6.73,-0.052722645837035294
6.732,-0.05221160425735752
6.734,-0.0517518744607979
6.736,-0.05134427897265372
6.738,-0.050989546386732504
6.74,-0.05068831030639278
6.742,-0.050441108423706055
6.744,-0.05024838173805857
6.746,-0.05011047391529927
6.748,-0.05002763078835215
6.75,-0.05
6.752,-0.05002763078835216
6.7540000000000004,-0.0501104739152993
6.756,-0.05024838173805853
6.758,-0.050441108423706006
6.76,-0.050688310306392585
6.7620000000000005,-0.05098954638673259
6.764,-0.051344278972653506
6.766,-0.05175187446079788
6.768,-0.0522116042573575
6.7700000000000005,-0.05272264583703534
6.772,-0.053284083938619206
6.774,-0.05389491189547262
6.776,-0.054554033099039
6.7780000000000005,-0.055260262593278764
6.78,-0.056012328797768254
6.782,-0.056808875357003207
6.784,-0.057648463113275136
6.7860000000000005,-0.0585295722003066
6.788,-0.05945060425466196
6.79,-0.060409884741792645
6.792,-0.06140566539338472
6.7940000000000005,-0.06243612675255769
6.796,-0.06349938082326537
6.798,-0.06459347382014721
6.8,-0.06571638901489098
6.8020000000000005,-0.06686604967506488
6.804,-0.06804032209122136
6.806,-0.06923701868797338
6.808,-0.07045390121458697
6.8100000000000005,-0.07168868401057102
6.812,-0.07293903734158608
6.814,-0.0742025908009245
6.816,-0.07547693677173087
6.8180000000000005,-0.07675963394500128
6.82,-0.07804821088835932
6.822,-0.07934016966053406
6.824,-0.08063298946636183
6.8260000000000005,-0.08192413034712245
6.828,-0.08321103690093404
6.83,-0.08449114202792113
6.832,-0.0857618706947857
6.8340000000000005,-0.08702064371345074
6.836,-0.08826488152835427
6.838,-0.08949200800700648
6.84,-0.09069945422841644
6.8420000000000005,-0.09188466226395867
6.844,-0.09304508894530149
6.846,-0.09417820961402844
6.848,-0.09528152184758372
6.8500000000000005,-0.09635254915624213
6.852,-0.09738884464581313
6.854,-0.09838799464087415
6.856,-0.09934762226332626
6.8580000000000005,-0.10026539096120457
6.86,-0.10113900798266491
6.862,-0.10196622779022044
6.864,-0.10274485541032381
6.8660000000000005,-0.10347274971353194
6.868,-0.10414782662054767
6.87,-0.10476806222957535
6.872,-0.10533149586050267
6.8740000000000006,-0.10583623301156847
6.876,-0.10628044822428016
6.878,-0.10666238785249021
6.88,-0.10698037273165868
6.882000000000001,-0.10723280074449468
6.884,-0.10741814927928459
6.886,-0.10753497757740274
6.888,-0.10758192896662687
6.890000000000001,-0.1075577329770625
6.892,-0.10746120733663342
6.894,-0.10729125984328328
6.896,-0.10704689011118339
6.898000000000001,-0.1067271911884454
6.9,-0.10633135104400471
6.902,-0.10585865392153111
6.904,-0.10530848155840934
6.906000000000001,-0.10468031426803139
6.908,-0.1039737318838205
6.91,-0.10318841456362374
6.912,-0.10232414345328841
6.914,-0.10138080120845179
6.916,-0.10035837237376666
6.918,-0.09925694361899401
6.92,-0.09807670383158507
6.922,-0.09681794406559886
6.924,-0.09548105734698145
6.926,-0.09406653833546352
6.928,-0.09257498284350314
6.93,-0.09100708721293918
6.932,-0.08936364755019674
6.934,-0.08764555882110323
6.936,-0.08585381380655147
6.938,-0.08398950192047452
6.94,-0.0820538078917687
6.942,-0.08004801031200252
6.944,-0.07797348005092854
6.946,-0.0758316785420334
6.948,-0.07362415594051207
6.95,-0.07135254915624212
6.952,-0.06901857976453481
6.954,-0.06662405179757075
6.956,-0.06417084941964073
6.958,-0.06166093448945387
6.96,-0.05909634401292023
6.962,-0.05647918749002105
6.964,-0.05381164415947326
6.966,-0.051095960145081984
6.968,-0.04833444550777957
6.97,-0.04552947120752264
6.972,-0.04268346597931577
6.974,-0.03979891312775437
6.976,-0.036878347244622224
6.978,-0.033924350854147314
6.98,-0.0309395509906639
6.982,-0.027926615713497596
6.984,-0.024888250563973858
6.986,-0.021827194969570328
6.988,-0.018746218600261946
6.99,-0.015648117682217723
6.992,-0.012535711274015513
6.994,-0.009411837510668092
6.996,-0.006279349820730776
6.998,-0.003141113121831511
7.0,-7.335501182152353e-17
7.002,0.003141113121831364
7.0040000000000004,0.006279349820731339
7.006,0.009411837510667943
7.008,0.012535711274013959
7.01,0.015648117682216182
7.0120000000000005,0.018746218600262505
7.014,0.0218271949695688
7.016,0.02488825056397235
7.018,0.02792661571349744
7.0200000000000005,0.030939550990664453
7.022,0.03392435085414716
7.024,0.03687834724462206
7.026,0.0397989131277542
7.0280000000000005,0.04268346597931631
7.03,0.045529471207522466
7.032,0.04833444550777824
7.034,0.051095960145080666
7.0360000000000005,0.053811644159473086
7.038,0.0564791874900198
7.04,0.05909634401291901
7.042,0.06166093448945367
7.0440000000000005,0.06417084941964121
7.046,0.06662405179757055
7.048,0.0690185797645346
7.05,0.07135254915624192
7.0520000000000005,0.07362415594051186
7.054,0.07583167854203318
7.056,0.07797348005092761
7.058,0.08004801031200164
7.0600000000000005,0.08205380789176914
7.062,0.08398950192047372
7.064,0.08585381380655072
7.066,0.08764555882110295
7.0680000000000005,0.08936364755019713
7.07,0.09100708721293893
7.072,0.09257498284350286
7.074,0.09406653833546325
7.0760000000000005,0.09548105734698181
7.078,0.09681794406559857
7.08,0.09807670383158469
7.082,0.09925694361899368
7.0840000000000005,0.10035837237376698
7.086,0.10138080120845155
7.088,0.10232414345328822
7.09,0.10318841456362343
7.0920000000000005,0.10397373188382078
7.094,0.10468031426803077
7.096,0.10530848155840901
7.098,0.10585865392153078
7.1000000000000005,0.10633135104400494
7.102,0.10672719118844563
7.104,0.1070468901111836
7.106,0.1072912598432835
7.1080000000000005,0.10746120733663307
7.11,0.10755773297706214
7.112,0.10758192896662723
7.114,0.10753497757740237
7.1160000000000005,0.10741814927928472
7.118,0.10723280074449396
7.12,0.10698037273165831
7.122,0.10666238785248983
7.1240000000000006,0.10628044822427979
7.126,0.10583623301156858
7.128,0.10533149586050336
7.13,0.10476806222957605
7.132000000000001,0.10414782662054776
7.134,0.10347274971353203
7.136,0.1027448554103246
7.138,0.10196622779022005
7.140000000000001,0.10113900798266498
7.142,0.10026539096120335
7.144,0.09934762226332586
7.146,0.09838799464087375
7.148000000000001,0.09738884464581317
7.15,0.09635254915624217
7.152,0.0952815218475847
7.154,0.09417820961402945
7.156000000000001,0.09304508894530152
7.158,0.09188466226395867
7.16,0.09069945422841745
7.162,0.0894920080070061
7.164000000000001,0.08826488152835427
7.166,0.08702064371345036
7.168,0.08576187069478533
7.17,0.08449114202792078
7.172,0.0832110369009351
7.174,0.08192413034712243
7.176,0.08063298946636288
7.178,0.0793401696605351
7.18,0.07804821088836036
7.182,0.07675963394500095
7.184,0.0754769367717319
7.186,0.07420259080092419
7.188,0.07293903734158577
7.19,0.07168868401057099
7.192,0.07045390121458668
7.194,0.06923701868797309
7.196,0.0680403220912223
7.198,0.06686604967506482
7.2,0.06571638901489185
7.202,0.06459347382014809
7.204,0.0634993808232662
7.206,0.06243612675255764
7.208,0.06140566539338551
7.21,0.06040988474179244
7.212,0.05945060425466222
7.214,0.05852957220030611
7.216,0.05764846311327537
7.218,0.05680887535700342
7.22,0.056012328797768456
7.222,0.055260262593278736
7.224,0.05455403309903919
7.226,0.0538949118954731
7.228,0.05328408393861964
7.23,0.052722645837035315
7.232,0.05221160425735785
7.234,0.0517518744607978
7.236,0.0513442789726536
7.238,0.05098954638673236
7.24,0.05068831030639266
7.242,0.050441108423706055
7.244,0.050248381738058574
7.246,0.0501104739152993
7.248,0.05002763078835216
7.25,0.05
7.252,0.05002763078835211
7.2540000000000004,0.0501104739152993
7.256,0.05024838173805843
7.258,0.05044110842370611
7.26,0.0506883103063927
7.2620000000000005,0.05098954638673268
7.264,0.0513442789726536
7.266,0.0517518744607978
7.268,0.05221160425735738
7.2700000000000005,0.052722645837035315
7.272,0.05328408393861918
7.274,0.05389491189547259
7.276,0.05455403309903931
7.2780000000000005,0.05526026259327861
7.28,0.0560123287977677
7.282,0.05680887535700342
7.284,0.057648463113275525
7.2860000000000005,0.058529572200307
7.288,0.059450604254662386
7.29,0.06040988474179244
7.292,0.0614056653933845
7.2940000000000005,0.06243612675255745
7.296,0.06349938082326512
7.298,0.06459347382014717
7.3,0.06571638901489207
7.3020000000000005,0.06686604967506482
7.304,0.06804032209122109
7.306,0.06923701868797309
7.308,0.07045390121458668
7.3100000000000005,0.07168868401057227
7.312,0.07293903734158605
7.314,0.07420259080092446
7.316,0.07547693677173084
7.3180000000000005,0.07675963394500095
7.32,0.07804821088835898
7.322,0.07934016966053371
7.324,0.08063298946636288
7.3260000000000005,0.08192413034712243
7.328,0.08321103690093402
7.33,0.08449114202792112
7.332,0.08576187069478568
7.3340000000000005,0.08702064371345178
7.336,0.08826488152835389
7.338,0.0894920080070061
7.34,0.09069945422841605
7.3420000000000005,0.09188466226395867
7.344,0.09304508894530152
7.346,0.09417820961402845
7.348,0.09528152184758512
7.3500000000000005,0.09635254915624174
7.352,0.09738884464581275
7.354,0.09838799464087375
7.356,0.0993476222633263
7.3580000000000005,0.10026539096120463
7.36,0.10113900798266498
7.362,0.10196622779022005
7.364,0.10274485541032342
7.3660000000000005,0.10347274971353154
7.368,0.10414782662054729
7.37,0.10476806222957544
7.372,0.10533149586050386
7.3740000000000006,0.10583623301156858
7.376,0.10628044822427979
7.378,0.10666238785248983
7.38,0.10698037273165831
7.382000000000001,0.10723280074449432
7.384,0.10741814927928474
7.386,0.10753497757740291
7.388,0.10758192896662705
7.390000000000001,0.10755773297706214
7.392,0.10746120733663307
7.394,0.10729125984328292
7.396,0.1070468901111836
7.398000000000001,0.10672719118844563
7.4,0.10633135104400494
7.402,0.10585865392153135
7.404,0.1053084815584096
7.406000000000001,0.10468031426803107
7.408,0.10397373188382018
7.41,0.10318841456362343
7.412,0.1023241434532881
7.414000000000001,0.10138080120845155
7.416,0.10035837237376698
7.418,0.09925694361899431
7.42,0.09807670383158532
7.422000000000001,0.09681794406559793
7.424,0.09548105734698117
7.426,0.09406653833546325
7.428,0.0925749828435035
7.43,0.09100708721293957
7.432,0.08936364755019713
7.434,0.08764555882110361
7.436,0.08585381380655122
7.438,0.08398950192047427
7.44,0.08205380789176847
7.442,0.08004801031200295
7.444,0.07797348005092827
7.446,0.07583167854203385
7.448,0.07362415594051186
7.45,0.07135254915624192
7.452,0.0690185797645346
7.454,0.06662405179757055
7.456,0.06417084941964121
7.458,0.06166093448945435
7.46,0.059096344012920736
7.462,0.05647918749002155
7.464,0.053811644159473086
7.466,0.051095960145081804
7.468,0.04833444550777824
7.47,0.045529471207522466
7.472,0.04268346597931631
7.474,0.0397989131277549
7.476,0.03687834724462276
7.478,0.033924350854147856
7.48,0.03093955099066375
7.482,0.027926615713497437
7.484,0.024888250563973705
7.486,0.021827194969570175
7.488,0.018746218600262505
7.49,0.015648117682218285
7.492,0.012535711274014667
7.494,0.009411837510667943
7.496,0.006279349820729212
7.498,0.0031411131218313636
7.5,6.368782336202826e-16
7.502,-0.0031411131218308007
7.5040000000000004,-0.006279349820730777
7.506,-0.009411837510667383
7.508,-0.012535711274014108
7.51,-0.015648117682216328
7.5120000000000005,-0.018746218600262654
7.514,-0.021827194969568246
7.516,-0.02488825056397315
7.518,-0.02792661571349689
7.5200000000000005,-0.030939550990665223
7.522,-0.033924350854147314
7.524,-0.036878347244622224
7.526,-0.03979891312775437
7.5280000000000005,-0.04268346597931577
7.53,-0.04552947120752194
7.532,-0.04833444550777771
7.534,-0.05109596014508015
7.5360000000000005,-0.05381164415947326
7.538,-0.05647918749001998
7.54,-0.05909634401292023
7.542,-0.06166093448945387
7.5440000000000005,-0.06417084941964168
7.546,-0.06662405179757008
7.548,-0.06901857976453413
7.55,-0.07135254915624145
7.5520000000000005,-0.07362415594051207
7.554,-0.0758316785420334
7.556,-0.07797348005092783
7.558,-0.08004801031200187
7.5600000000000005,-0.08205380789176872
7.562,-0.0839895019204733
7.564,-0.08585381380655081
7.566,-0.08764555882110323
7.5680000000000005,-0.0893636475501978
7.57,-0.09100708721293918
7.572,-0.09257498284350314
7.574,-0.09406653833546288
7.5760000000000005,-0.09548105734698145
7.578,-0.09681794406559824
7.58,-0.09807670383158498
7.582,-0.09925694361899398
7.5840000000000005,-0.10035837237376728
7.586,-0.10138080120845125
7.588,-0.1023241434532878
7.59,-0.10318841456362314
7.5920000000000005,-0.10397373188382028
7.594,-0.10468031426803111
7.596,-0.10530848155840934
7.598,-0.10585865392153111
7.6000000000000005,-0.10633135104400471
7.602,-0.1067271911884454
7.604,-0.10704689011118337
7.606,-0.1072912598432833
7.6080000000000005,-0.10746120733663342
7.61,-0.1075577329770625
7.612,-0.10758192896662687
7.614,-0.10753497757740274
7.6160000000000005,-0.10741814927928377
7.618,-0.10723280074449382
7.62,-0.10698037273165817
7.622,-0.10666238785248972
7.6240000000000006,-0.10628044822428016
7.626,-0.10583623301156897
7.628,-0.10533149586050373
7.63,-0.10476806222957644
7.632000000000001,-0.10414782662054767
7.634,-0.10347274971353194
7.636,-0.10274485541032335
7.638,-0.10196622779021998
7.640000000000001,-0.10113900798266412
7.642,-0.10026539096120375
7.644,-0.09934762226332626
7.646,-0.09838799464087371
7.648000000000001,-0.09738884464581313
7.65,-0.09635254915624213
7.652,-0.09528152184758508
7.654,-0.09417820961402981
7.656000000000001,-0.09304508894530189
7.658,-0.09188466226395905
7.66,-0.09069945422841606
7.662,-0.08949200800700612
7.664000000000001,-0.08826488152835285
7.666,-0.08702064371345074
7.668,-0.0857618706947857
7.67,-0.08449114202792114
7.672000000000001,-0.08321103690093404
7.674,-0.08192413034712244
7.676,-0.08063298946636291
7.678,-0.07934016966053513
7.68,-0.078048210888359
7.682,-0.07675963394500128
7.684,-0.07547693677173087
7.686,-0.0742025908009245
7.688,-0.07293903734158608
7.69,-0.07168868401057102
7.692,-0.07045390121458672
7.694,-0.06923701868797313
7.696,-0.06804032209122234
7.698,-0.0668660496750651
7.7,-0.06571638901489213
7.702,-0.06459347382014834
7.704,-0.06349938082326516
7.706,-0.06243612675255769
7.708,-0.06140566539338455
7.71,-0.060409884741792465
7.712,-0.059450604254662434
7.714,-0.058529572200306315
7.716,-0.05764846311327556
7.718,-0.05680887535700346
7.72,-0.05601232879776849
7.722,-0.055260262593278764
7.724,-0.054554033099039334
7.726,-0.05389491189547324
7.728,-0.053284083938619206
7.73,-0.052722645837035426
7.732,-0.0522116042573574
7.734,-0.05175187446079781
7.736,-0.051344278972653624
7.738,-0.05098954638673243
7.74,-0.05068831030639272
7.742,-0.05044110842370611
7.744,-0.05024838173805861
7.746,-0.0501104739152993
7.748,-0.05002763078835217
7.75,-0.05
7.752,-0.050027630788352165
7.7540000000000004,-0.05011047391529927
7.756,-0.05024838173805857
7.758,-0.050441108423706055
7.76,-0.05068831030639265
7.7620000000000005,-0.05098954638673266
7.764,-0.05134427897265359
7.766,-0.051751874460797764
7.768,-0.05221160425735737
7.7700000000000005,-0.05272264583703521
7.772,-0.053284083938619047
7.774,-0.05389491189547245
7.776,-0.05455403309903917
7.7780000000000005,-0.05526026259327857
7.78,-0.05601232879776842
7.782,-0.056808875357003394
7.784,-0.057648463113275324
7.7860000000000005,-0.0585295722003068
7.788,-0.05945060425466219
7.79,-0.06040988474179239
7.792,-0.061405665393384455
7.7940000000000005,-0.06243612675255742
7.796,-0.06349938082326506
7.798,-0.06459347382014692
7.8,-0.06571638901489182
7.8020000000000005,-0.06686604967506456
7.804,-0.06804032209122225
7.806,-0.06923701868797305
7.808,-0.07045390121458664
7.8100000000000005,-0.07168868401057196
7.812,-0.07293903734158573
7.814,-0.07420259080092415
7.816,-0.07547693677173051
7.8180000000000005,-0.07675963394500092
7.82,-0.07804821088835895
7.822,-0.07934016966053367
7.824,-0.08063298946636285
7.8260000000000005,-0.08192413034712206
7.828,-0.08321103690093508
7.83,-0.08449114202792077
7.832,-0.08576187069478532
7.8340000000000005,-0.08702064371345178
7.836,-0.08826488152835389
7.838,-0.0894920080070061
7.84,-0.09069945422841606
7.8420000000000005,-0.09188466226395829
7.844,-0.09304508894530113
7.846,-0.09417820961402808
7.848,-0.09528152184758472
7.8500000000000005,-0.09635254915624177
7.852,-0.0973888446458141
7.854,-0.09838799464087379
7.856,-0.09934762226332591
7.8580000000000005,-0.10026539096120424
7.86,-0.10113900798266458
7.862,-0.1019662277902201
7.864,-0.10274485541032351
7.8660000000000005,-0.10347274971353164
7.868,-0.10414782662054738
7.87,-0.10476806222957505
7.872,-0.10533149586050347
7.8740000000000006,-0.10583623301156819
7.876,-0.1062804482242809
7.878,-0.10666238785248996
7.88,-0.10698037273165845
7.882000000000001,-0.10723280074449446
7.884,-0.10741814927928436
7.886,-0.10753497757740253
